Zip,Similiarity1,Similiarity2,Similiarity3,Similiarity4,Similiarity5,Similiarity6,Similiarity7,Similiarity8,Similiarity9,Prediction1,Prediction2,Prediction3,Prediction4,Prediction5,Prediction6,Prediction7,Prediction8,Prediction9, MIN , MAX , Weight Avg , AVG , Median , STD , Upper Bound , Lower Bound ,Summary, Demograph , All , House , Education , Age ,
85939,0.988608752,0.999990051,0.999999968,0.999999954,0.999995833,1,0.999997485,0.999999948,0.999989311,702673.8861,10075.69721,43796.42101,60412.35902,32167.38743,19458.4517,21194.88055,36087.32877,57765.81325,10075.69721,702673.8861,108540.7084,109292.4695,36087.32877,210401.2237,740496.1404,0,,,,,,,
85940,0.993534345,0.999998314,0.999999022,0.99999223,0.999790768,1,0.999776197,0.999978152,0.999999504,161873.3911,10400.19474,4634.844869,2306.413302,56898.17483,11807.8638,8140.11976,34237.02253,6993.351801,2306.413302,161873.3911,32939.84027,33032.37519,10400.19474,48513.3315,178572.3697,0,,,,,,,
85941,0.975869764,0.999937675,0.999999999,0.999999978,0.999999466,1,0.999996793,0.999999949,0.999977678,82788.9161,60768.64865,81594.41105,86316.05538,203070.3222,95726.62722,175210.5639,100545.7586,105475.5595,60768.64865,203070.3222,110240.2447,110166.3181,95726.62722,44421.98122,243432.2617,0,,,,,,,
86001,0.964792307,0.999413007,0.999999998,0.999999998,0.999999906,1,0.999999915,0.999999994,0.999983438,271115.1677,840356.25,1311303.464,675256.107,707149.0391,390134.1081,982606.7113,126181.909,2141035.032,126181.909,2141035.032,829418.4687,827237.532,707149.0391,578698.2954,2563332.418,0,,,,,,,
86004,0.9878611,0.99999394,0.999999999,0.999999999,0.999999986,1,0.999999953,0.999999997,0.999994269,83048.83988,177951.7122,426348.4852,546461.9566,376359.5824,1976365.854,411565.9173,1004142.932,754744.0202,83048.83988,1976365.854,640417.4781,639665.4778,426348.4852,540720.3945,2261826.661,0,,,,,,,
86011,0.890684212,0.992577946,0.99999995,0.999999828,0.9999251,1,0.99996965,0.999999918,0.999997604,51242.03097,69126.35709,203461.1562,54651.6129,151983.1711,39106.17898,156986.5585,152009.8727,136295.7907,39106.17898,203461.1562,113555.5655,112762.5255,136295.7907,56080.75187,281004.7811,0,,,,,,,
86018,0.981978856,0.999941278,0.999994785,0.99998572,0.999352175,0.999999992,0.999232431,0.999984323,0.99998503,146536.2624,4063.174114,38659.72222,49132.78302,51507.20461,20859.51777,16300.99857,9414.800389,3367.816092,3367.816092,146536.2624,37543.12267,37760.25324,20859.51777,42189.09069,164327.5253,0,,,,,,,
86020,0.982374569,0.999985766,0.999999959,0.999998302,0.999984955,1,0.999923736,0.99999999,0.999994339,368924.6287,33502.61492,11690.97338,38948.8,32442.91426,2181.728557,3779.214443,10457.09288,1121.926489,1121.926489,368924.6287,55280.74479,55894.43263,11690.97338,111527.7748,390477.757,0,,,,,,,
86021,0.984932764,0.999938778,0.999999986,0.999999999,0.99997982,1,0.999997116,0.999999542,1,11107.31707,63947.61029,20620.51728,58931.4997,35516.60517,59413.58025,60004.59043,126721.4119,218057.6923,11107.31707,218057.6923,72805.75078,72702.31382,59413.58025,60129.10727,253089.6356,0,,,,,,,
86022,0.985906259,0.999978306,0.999999942,0.999999909,0.999988789,1,0.999991001,0.999999262,0.999999943,368257.797,18913.1537,31338.06218,23733.78432,47370.2407,50615.38462,47894.24779,34390.65894,15909.69529,15909.69529,368257.797,70469.74376,70935.89162,34390.65894,105811.8478,388371.4352,0,,,,,,,
86023,0.996062253,0.999988294,0.999999893,0.999999479,0.999786758,1,0.999905481,0.999997165,0.999967655,305075.495,9669.749009,23482.09524,25381.4147,38085.07853,29122.87195,34875.59555,41764.27678,19075.05393,9669.749009,305075.495,58396.52623,58503.51453,29122.87195,87673.1749,321523.0392,0,,,,,,,
86024,0.999525004,0.999997915,0.999990426,0.999964027,0.995953108,1,0.998782314,0.999930901,0.999999897,97524.13366,14596.92898,12740.47187,14596.92898,25085.76329,2278.797997,97524.13366,14596.92898,8621.960206,2278.797997,97524.13366,31942.75931,31951.78307,14596.92898,35502.7739,138460.1048,0,,,,,,,
86025,0.958825941,0.999962758,0.999999993,0.999999967,0.999998832,1,0.999998336,0.999999891,0.99995418,9749.853659,234403.8407,43200.4293,75095.80047,81383.35404,142123.7099,104878.8756,121476.6828,49981.05475,9749.853659,234403.8407,96205.5897,95810.40015,81383.35404,62366.1675,282908.9027,0,,,,,,,
86030,0.987356907,0.999984704,0.999999917,0.999999264,0.999959855,0.999999998,0.999880087,0.999999995,0.999867019,286237.5,26292.80742,5597.696153,8805.128205,3116.15245,18390.45764,11534.85362,20863.44867,12386.02642,3116.15245,286237.5,43351.45308,43691.5634,12386.02642,86036.92846,301802.3488,0,,,,,,,
86031,0.979402009,0.999939491,0.99999994,0.999997609,0.999981496,0.99999999,0.999822813,0.999999993,0.999999843,305075.495,82706.94577,34797.87813,10665.37154,50222.16414,6039.60396,11472.1381,8687.602765,2244.480785,2244.480785,305075.495,56310.46672,56879.07558,11472.1381,91220.08828,330539.3404,0,,,,,,,
86032,0.973359743,0.999977017,0.999999919,0.999999968,0.99995476,1,0.999960692,0.999998804,0.999999706,232724.2574,36658.62314,20574.79735,17477.30829,36163.23634,6234.673163,25057.48647,7832.917706,19131.92771,6234.673163,232724.2574,44092.37299,44650.58084,20574.79735,67240.90819,246373.3054,0,,,,,,,
86033,0.987424013,0.999990281,0.999999998,0.999999981,0.99999843,1,0.999996688,0.999999993,0.999891582,12520.97561,89768.99496,118418.3159,108379.0184,37935.62118,86969.99136,33912.00951,114894.3393,46798.46325,12520.97561,118418.3159,72261.31039,72177.5255,86969.99136,37478.17184,184612.041,0,,,,,,,
86034,0.987581476,0.999983725,0.999999941,0.999999953,0.999991101,0.999999952,0.999951243,0.999999953,0.999279993,349419.802,10690.4686,39594.04237,13253.39578,82828.94249,58895.86777,35209.48617,25450.43602,18869.27844,10690.4686,349419.802,70086.91726,70467.96885,35209.48617,101013.2293,373507.6566,0,,,,,,,
86035,0.988540178,0.99997315,0.999999949,0.999999989,0.999983328,1,0.999896936,0.999999844,0.926014644,343585.0248,22426.04508,12920.26045,22143.653,11403.07377,33335.44304,12920.26045,13399.71606,13399.71606,11403.07377,343585.0248,53912.97535,53948.13252,13399.71606,102623.6825,361819.1802,0,,,,,,,
86039,0.984104887,0.999972311,0.999999577,0.99999758,0.999927323,1,0.999873475,0.999999966,0.978910173,203050.2475,11052.63158,13253.2377,28096.88581,17385.39043,68081.60377,21576.93548,12668.04763,6015.565586,6015.565586,203050.2475,42154.50731,42353.39395,17385.39043,59415.62117,220600.2575,0,,,,,,,
86040,0.97275798,0.999982049,0.999999971,0.999999995,0.999999345,1,0.999999275,0.999999998,0.999984265,180990.4136,170260.2377,61643.26812,132354.2025,72608.27627,79007.65277,191533.381,148789.9624,188561.4863,61643.26812,191533.381,136058.1554,136194.3201,148789.9624,49460.04497,284574.455,0,,,,,,,
86042,0.959912433,0.999944875,0.999999895,0.999999942,0.999980963,1,0.99994878,0.999999888,0.999430051,360255.8168,28611.37072,38137.90273,97666.50809,46340.91904,19379.65757,71304.9882,12256.61341,12256.61341,12256.61341,360255.8168,74979.26609,76245.59889,38137.90273,103914.2225,387988.2664,0,,,,,,,
86043,0.991865841,0.999980089,0.999999981,0.999999097,0.99998807,1,0.999966909,0.999999843,0.76923584,460447.2772,160138.5624,41762.55367,48611.2,25715.17241,24769.37261,41762.55367,25319.78349,22609.499,22609.499,460447.2772,96126.56164,94570.66383,41762.55367,135581.834,501316.1659,0,,,,,,,
86044,0.970662438,0.999986918,0.999999986,0.999999963,0.999993711,0.999999996,0.999982195,0.999999902,0.999771645,617986.2624,74883.223,46672.32319,25152.99959,25829.30323,108746.8771,6068.909064,33982.77966,35005.24265,6068.909064,617986.2624,106593.7758,108258.6578,35005.24265,182499.9629,655758.5464,0,,,,,,,
86045,0.982103048,0.99996563,0.999999998,0.999999986,0.999999773,1,0.999999098,0.999999948,0.998555214,200062.4131,197391.5406,48199.50949,343885.5772,46649.94252,93532.66942,57822.35829,108952.0734,65054.02723,46649.94252,343885.5772,128929.6741,129061.1235,93532.66942,94297.69248,411954.2009,0,,,,,,,
86046,0.987995442,0.999990999,0.999999999,0.999999847,0.999997011,1,0.999996793,0.999999892,0.999997552,9720,59096.52396,66011.92627,13231.0757,115445.4251,41200.9071,37260.58632,82936.07306,84899.18966,9720,115445.4251,56707.28542,56644.63413,59096.52396,32900.11646,155344.9835,0,,,,,,,
86047,0.956519121,0.999808944,0.999999999,0.999999996,0.999999799,1,0.999999932,0.999999998,0.999999813,115623.6886,223111.322,66135.8885,234882.0053,619131.8759,710533.7349,66135.8885,84899.88242,75962.21311,66135.8885,710533.7349,244670.1824,244046.2777,115623.6886,233856.1791,945614.8149,0,,,,,,,
86053,0.988165705,0.999982363,0.999999976,0.999999468,0.999982558,0.999999971,0.999979233,0.999999895,0.951490036,406934.0347,201558.5337,29322.76487,57734.95652,59223.61504,33981.43852,41004.94071,25388.09873,22934.45381,22934.45381,406934.0347,97560.19426,97564.75961,41004.94071,121224.5321,461238.3558,0,,,,,,,
86054,0.976391988,0.999956167,0.999999944,0.999999488,0.999986597,0.999999505,0.999799495,0.99999999,0.999998692,274567.9455,12208.22102,24798.50025,6415.692821,29562.80818,46279.33884,27666.99605,26540.10896,42152.44807,6415.692821,274567.9455,53887.74383,54465.78442,27666.99605,78709.33506,290593.7896,0,,,,,,,
86301,0.96195499,0.999912099,0.999999979,0.999999998,0.9999998,1,0.999999148,0.99999999,0.999990228,238491.9359,277227.6382,163592.4179,225844.1613,371465.4517,169846.2401,257425.5148,290097.326,83103.18949,83103.18949,371465.4517,230755.2044,230788.2084,238491.9359,79090.43946,468059.5268,0,,,,,,,
86303,0.95761798,0.999697578,0.999999999,0.999999977,0.999998688,1,0.999997947,0.999999958,0.999998816,131565.5368,253873.2434,24238.93805,389924.2306,74288.16794,210248.3444,337654.3974,261159.9834,197242.4062,24238.93805,389924.2306,209275.0186,208910.5831,210248.3444,111773.3591,544230.6604,0,,,,,,,
86305,0.952644371,0.999846985,0.999999999,0.999999979,0.999998313,1,0.999997866,0.999999994,0.999997399,135535.9024,77525.52644,73921.56885,73921.56885,76530.02545,291887.4662,156944.6576,269041.2313,189312.7221,73921.56885,291887.4662,149476.8741,149402.2966,135535.9024,80504.53605,390915.9047,0,,,,,,,
86314,0.987129488,0.999860764,0.999999998,1,0.999999972,1,0.999999926,0.999999998,0.9999938,229848.1231,168822.7159,674466.5814,235749.7546,210523.9189,19646.84592,521682.4092,509251.2366,411250.6701,19646.84592,674466.5814,331396.8188,331249.1395,235749.7546,197090.8544,922521.7028,0,,,,,,,
86315,0.98601501,0.999964862,0.999999909,0.999999985,0.999999129,1,0.999990899,0.999999888,0.999982991,13400.78049,72436.23607,248387.2723,63616.13441,96710.91249,96633.16185,248387.2723,115994.4305,48353.1106,13400.78049,248387.2723,111699.4701,111546.5901,96633.16185,78433.26942,346846.3984,0,,,,,,,
86320,0.996685156,0.999988943,0.999999939,0.999999719,0.999973876,0.999999999,0.999954081,0.999996203,0.999997303,344085.1485,9750,11470.91515,60548.57143,40698.59155,9528.409091,27327.1028,17177.39816,25462.98984,9528.409091,344085.1485,60568.02015,60672.12517,25462.98984,101431.2935,364966.0057,0,,,,,,,
86321,0.992581887,0.999990131,0.999998814,0.99999978,0.999966918,1,0.999953581,0.999997763,0.999999978,348586.2624,25796.08128,24889.94143,35939.0625,44839.82495,21328.31291,17902.85395,39219.15104,10723.07692,10723.07692,348586.2624,63012.14604,63247.17415,25796.08128,101393.7569,367428.4447,0,,,,,,,
86322,0.955394906,0.999874529,0.999999998,0.999999998,0.999999748,1,0.999999505,0.999999982,0.999999953,88487.82489,515559.8925,537518.4882,190422.4284,167534.5037,236681.9118,77791.33018,256089.4232,25398.36096,25398.36096,537518.4882,233546.5824,232831.5738,190422.4284,172333.1871,749831.1351,0,,,,,,,
86323,0.97703584,0.999977546,0.999999966,0.999999997,0.999999204,1,0.999999536,0.999999999,0.99999835,116506.8308,170788.5139,103282.084,335119.5064,339585.2843,502405.6544,103282.084,306510.2837,135112.5469,103282.084,502405.6544,235035.1423,234732.532,170788.5139,133508.7705,635258.8436,0,,,,,,,
86324,0.999097469,0.999602548,0.999999768,0.999999969,0.999975542,1,0.999975761,0.999999906,0.999998983,7579.317073,7579.317073,33836.63524,8357.399723,78882.0711,69931.21272,33709.34449,105293.9741,11720.29871,7579.317073,105293.9741,39658.94252,39654.3967,33709.34449,34400.70649,142856.5162,0,,,,,,,
86325,0.93208482,0.999299141,0.999999967,0.999999989,0.999992372,1,0.999990984,0.999999803,0.999999773,880217.8218,128811.9053,55036.22119,12621.51394,78652.84974,47350.57471,96500.7728,171862.77,72059.55335,12621.51394,880217.8218,166071.1126,171457.1092,78652.84974,254396.1225,934645.4766,0,,,,,,,
86326,0.981799353,0.999979119,0.999999989,0.999999997,0.999999921,1,0.999999782,0.999999997,0.99999859,131800.3803,389984.4432,419976.2929,455470.3922,431202.2559,194631.0726,641246.1531,546429.1227,761418.6232,131800.3803,761418.6232,441978.3075,441350.9707,431202.2559,186646.6751,1001290.996,0,,,,,,,
86327,0.977311369,0.999947673,0.999999998,0.999999994,0.999995957,1,0.999995182,0.999999911,0.999993749,161110.4211,330607.4116,380641.5331,50562.27121,269565.0033,133664.5015,269565.0033,109192.1774,57569.92481,50562.27121,380641.5331,195917.906,195830.9164,161110.4211,113523.6769,536401.9471,0,,,,,,,
86329,0.994481095,0.999955342,0.999996285,0.999998671,0.999789759,1,0.999893746,0.999974929,0.9999966,187546.4109,54010.45123,32997.95362,12049.6592,42258.88325,4382.30384,30376.08486,5369.928401,15077.70722,4382.30384,187546.4109,42585.70186,42674.37583,30376.08486,53664.41077,203667.6082,0,,,,,,,
86331,0.967618822,0.99991353,0.99994437,0.9999887,0.998674668,0.999999917,0.999307947,0.999962026,0.999999986,86854.82673,8296.178344,34398.36795,30062.03905,13000,1996.168582,34398.36795,13000,7467.475193,1996.168582,86854.82673,25276.75407,25497.04709,13000,24562.08078,99183.28944,0,,,,,,,
86332,0.949502645,0.999911964,0.999999093,0.999999972,0.999894949,1,0.999928505,0.999995579,0.999999966,280569.4307,10763.8191,21992.43466,9443.266833,8125.528063,15272.2323,60477.41273,29633.87978,16967.33351,8125.528063,280569.4307,49062.42387,50360.59307,16967.33351,82801.66643,298765.5924,0,,,,,,,
86333,0.908126836,0.999573683,0.999999995,0.999999991,0.999995268,1,0.999999403,0.999999964,0.99999891,11869.46341,126289.2377,87290.40284,108368.0325,50317.68459,78077.27402,65153.19059,52364.50843,116677.1673,11869.46341,126289.2377,78051.87578,77378.55126,78077.27402,34632.37135,181275.6653,0,,,,,,,
86334,0.974326473,0.999923188,0.999999926,0.999999986,0.999996158,1,0.999997987,0.999999961,0.999993779,808033.2921,59941.1278,159933.03,127408.3925,58225.08862,76800.95423,157768.7209,305338.3459,81421.93676,58225.08862,808033.2921,202147.5535,203874.5432,127408.3925,225654.4315,880837.8378,0,,,,,,,
86335,0.945853873,0.999797014,0.999999988,0.999999995,0.999992675,1,0.999993073,0.999999857,0.999999975,9031.609756,97795.3482,204075.2147,59463.96064,32241.09631,46464.14455,7955.143078,168299.3587,101769.6113,7955.143078,204075.2147,81222.42536,80788.38747,59463.96064,65004.8727,275803.0056,0,,,,,,,
86336,0.97287391,0.999979778,0.999999993,0.999999996,0.999997715,1,0.999994335,0.999999973,0.999994471,196847.2746,47407.47693,638689.6121,417036.6991,99653.32049,65997.03399,43651.77976,208256.1976,56261.22594,43651.77976,638689.6121,197090.2338,197088.9578,99653.32049,193210.2113,776719.5917,0,,,,,,,
86337,0.998290363,0.99998098,0.999996945,0.999998097,0.999873816,1,0.999810977,0.9999953,0.999998852,202550.1238,4655.172414,3464.700997,34140.49587,17907.14812,26024.09639,8204.332553,15211.26761,2632.3474,2632.3474,202550.1238,34945.68341,34976.63168,15211.26761,60110.14015,215307.0521,0,,,,,,,
86351,0.974332848,0.999969966,0.999999925,0.999999844,0.999994269,1,0.999996726,0.999999976,0.999994726,11825.56098,75029.5382,135701.3463,50131.57095,161740.9309,136837.3766,135701.3463,52170.82405,222197.034,11825.56098,222197.034,109315.3188,109037.2809,135701.3463,62439.22928,296354.9688,0,,,,,,,
86401,0.968631761,0.999905774,1,0.999999997,0.999999949,1,0.999999794,0.99999999,0.999993601,268062.4808,327502.9665,91842.05126,88292.93643,371052.9449,104692.872,343021.0062,503411.8111,443314.6509,88292.93643,503411.8111,282404.2554,282354.8578,327502.9665,146849.7068,722903.9783,0,,,,,,,
86403,0.976397082,0.999982848,1,0.999999998,0.999999782,1,0.999999723,0.999999992,0.999999297,101949.6279,169821.5487,301348.559,213627.5836,66625.08336,181183.9569,104055.7216,278524.7391,330281.8736,66625.08336,330281.8736,194400.1304,194157.6326,181183.9569,88920.92254,460920.4003,0,,,,,,,
86404,0.978951167,0.999992536,0.999999998,0.999999995,0.999998806,1,0.999998533,0.999999991,0.999996844,128636.8261,492899.5865,270780.2734,549473.3757,72634.47837,167453.6209,283041.3659,258651.1745,189576.1379,72634.47837,549473.3757,268454.291,268127.4266,258651.1745,150546.4011,719766.63,0,,,,,,,
86406,0.977799072,0.99993155,0.999999996,0.999999998,0.999999809,1,0.999999158,0.999999989,0.999996993,248700.5581,562829.3059,338433.9185,763082.5706,387365.9911,181493.914,387365.9911,302514.9115,191155.0038,181493.914,763082.5706,373967.8693,373660.2405,338433.9185,176372.0543,902776.4035,0,,,,,,,
86409,0.968789806,0.999950611,1,0.999999998,0.999999962,1,0.999999546,0.999999993,0.999999941,147203.9663,781321.3645,60346.97817,581293.4331,561229.4453,625202.6543,781321.3645,561229.4453,1551232.075,60346.97817,1551232.075,629491.7114,627820.0808,581293.4331,403302.0342,1837726.183,0,,,,,,,
86411,0.971992792,0.999931182,0.998178352,0.982364365,0.982629873,0.99999611,0.986534741,0.993060855,0.999999309,31341.08911,11387.6652,12412.46291,12412.46291,14461.53846,14461.53846,12412.46291,14461.53846,998.9373007,998.9373007,31341.08911,13765.02298,13816.63286,12412.46291,7336.836736,35827.14307,0,,,,,,,
86413,0.969022589,0.999990473,0.999999997,0.999999989,0.999998703,1,0.999996047,0.999999947,0.999991674,98202.38862,32094.87605,164536.8721,237725.7064,224584.9898,160698.8156,281316.1949,87055.38795,239140.6475,32094.87605,281316.1949,169730.2056,169483.9865,164536.8721,78813.77985,405925.3261,0,,,,,,,
86426,0.984678732,0.999967217,0.999999998,1,0.999999501,1,0.999998284,0.999999991,0.999991446,106309.1807,189645.2373,370107.0578,249618.8618,243124.9036,162840.8364,193018.6747,121384.1776,323054.5075,106309.1807,370107.0578,217868.0797,217678.1597,193018.6747,83054.95926,466843.0375,0,,,,,,,
86429,0.979664139,0.999995904,0.999999983,0.999999999,0.999997463,1,0.999995393,0.999999999,0.99999807,13536,74152.60515,117164.8631,82618.96135,18645.98116,305435.6556,117164.8631,89039.74377,85744.21259,13536,305435.6556,100585.9321,100389.2095,85744.21259,80401.59823,341594.0042,0,,,,,,,
86432,0.998890107,0.999645489,0.999999993,0.999999728,0.999990573,1,0.999970302,0.999999989,0.999999737,6497.560976,6497.560976,57388.93219,61024.30556,67623.6476,33575.3176,23195.03331,261257.724,83787.95677,6497.560976,261257.724,66770.84272,66760.89322,57388.93219,73411.3445,286994.9267,0,,,,,,,
86434,0.990026358,0.999963939,0.999999962,0.999999978,0.999956071,0.99999992,0.999913317,0.999999991,0.999998874,262064.8515,17047.65035,68608.05538,47551.60142,2852.994555,6022.988506,21809.8681,56576.13535,4318.272236,2852.994555,262064.8515,53864.7011,54094.71304,21809.8681,76985.04898,285049.86,0,,,,,,,
86438,0.948768659,0.999890208,0.999999682,0.999997871,0.999487676,0.999999875,0.999366365,0.999970861,0.999999944,167041.3366,5928.994083,7427.22372,56348.6755,58714.69741,15385.79655,23114.18685,26770.99237,25108.12065,5928.994083,167041.3366,42161.13815,42871.11375,25108.12065,47366.67167,184971.1288,0,,,,,,,
86440,0.971212425,0.999965644,0.999999956,0.999999966,0.999999273,1,0.999996058,0.99999994,0.999999525,12657.95122,44186.25277,52072.3999,12309.34374,280447.0855,173125.7247,203011.6544,147926.7377,116823.1783,12309.34374,280447.0855,116171.3604,115840.0365,116823.1783,87921.85156,379605.5911,0,,,,,,,
86441,0.888664188,0.998326511,0.999999983,0.999999761,0.99995469,1,0.99982579,0.999999819,0.999997546,441775.9901,61130.33449,20619.80145,37008.76908,17758.74907,12892.65877,39475.3886,246807.7803,23256.94783,12892.65877,441775.9901,95808.82609,100080.7133,37008.76908,139063.2518,517270.4687,0,,,,,,,
86442,0.98707972,0.999959066,1,0.999999999,0.999999852,1,0.999999667,0.999999997,0.999997736,201374.9511,171487.7266,289778.0954,468451.2691,573369.2533,262348.3449,656176.4984,114645.4851,397025.6596,114645.4851,656176.4984,348507.2528,348295.2537,289778.0954,176544.3309,877928.2464,0,,,,,,,
86502,0.95482836,0.999932644,0.999999891,0.999999376,0.999935146,1,0.999802441,0.999999954,0.999990675,222054.9505,8518.958429,14326.43184,17051.02587,10008.19672,14266.79649,14326.43184,35277.1875,13127.64125,8518.958429,222054.9505,37849.49248,38773.06894,14326.43184,65211.25244,234406.8263,0,,,,,,,
86503,0.988715465,0.999881865,1,0.999999992,0.999999665,1,0.99999858,0.999999976,0.999977015,87204.62688,31500.28206,53185.56006,104251.2718,5857.034221,240194.1435,53185.56006,105908.5658,191968.717,5857.034221,240194.1435,97041.37977,97028.41793,87204.62688,71638.10985,311942.7475,0,,,,,,,
86504,0.989396221,0.999962098,0.999999998,0.999999974,0.999999463,1,0.999991367,0.999999992,0.999990676,12294.43902,87701.22832,97129.35423,108589.166,315157.5563,87701.22832,26158.43867,64179.50914,215610.9212,12294.43902,315157.5563,112843.1859,112724.649,87701.22832,90070.27627,382935.4778,0,,,,,,,
86505,0.993763647,0.99988202,0.999999995,0.999999999,0.999999149,1,0.999988624,0.999999956,0.999787728,132645.504,22119.38288,152895.8596,361310.73,255520.2402,28993.4297,183680.538,81957.48383,81957.48383,22119.38288,361310.73,144575.8063,144564.5169,132645.504,103933.9528,456366.3753,0,,,,,,,
86506,0.98461725,0.999949252,0.99999986,0.999984605,0.999969802,0.999999998,0.999438138,0.999999936,0.984954674,201383.1683,11710.66368,3030.733849,1758.369723,17242.65323,23819.71831,20292.49012,5966.176706,5966.176706,1758.369723,201383.1683,32107.56974,32352.23896,11710.66368,60214.66673,212996.2391,0,,,,,,,
86507,0.995137262,0.999949848,0.999999956,0.999998806,0.999982573,0.999999939,0.999932209,0.999999902,0.999925214,413602.3515,14771.85386,37513.72037,12654.12815,19971.45993,34538.28306,37513.72037,22743.80262,34421.29946,12654.12815,413602.3515,69562.90382,69747.84659,34421.29946,121915.6347,435494.7507,0,,,,,,,
86508,0.998022031,0.999984611,0.999999447,0.999986655,0.999695752,0.999999944,0.999044308,0.999999999,0.999999989,137033.9109,3149.425287,4192.540644,14661.63462,17606.4257,11443.15545,78368.28125,6886.667903,4831.675624,3149.425287,137033.9109,30880.34033,30908.19082,11443.15545,43558.64122,161584.1145,0,,,,,,,
86510,0.975715401,0.999930091,0.999999996,0.999999975,0.999997359,1,0.999995543,0.999999986,0.970422463,790362.2525,58630.26344,64865.23464,9243.216897,89558.85253,167165.524,64865.23464,24141.43852,24141.43852,9243.216897,790362.2525,142304.1026,143663.7173,64865.23464,232853.74,842224.9372,0,,,,,,,
86511,0.993557429,0.999964002,0.999999975,0.999999965,0.999993222,1,0.999957971,0.999999992,0.997210238,21214.18164,28323.04803,31815.46858,117793.1034,60034.72222,53356.52174,5959.220122,34372.5609,44276.66416,5959.220122,117793.1034,44143.87901,44127.27676,34372.5609,30264.06256,134919.4645,0,,,,,,,
86512,0.993998133,0.999982569,0.999999977,0.999999845,0.999992775,1,0.999954369,0.999999812,0.998341569,439108.6634,44622.79029,7157.608696,21203.07355,21203.07355,47278.9537,17759.10103,24272.08809,14417.52694,7157.608696,439108.6634,70545.23659,70780.31991,21203.07355,130816.6592,463230.2976,0,,,,,,,
86514,0.990095574,0.999967608,0.999999957,0.999999965,0.999990144,1,0.999942829,0.999999998,0.999957572,455779.4554,88991.06311,19901.38717,31256.60509,23861.83432,26504.10142,13712.85266,17385.94922,17307.41437,13712.85266,455779.4554,76772.56391,77188.96253,23861.83432,135591.6472,483963.9042,0,,,,,,,
86515,0.995712418,0.999983925,0.999999989,0.999999994,0.999999306,1,0.999993334,0.999999988,0.999625307,8662.829268,91723.09305,139327.8691,161427.3258,6050.286182,7180.494905,62264.78883,51732.75893,47438.99845,6050.286182,161427.3258,64005.72714,63978.71606,51732.75893,53760.29967,225259.6151,0,,,,,,,
86520,0.978562688,0.999960655,0.999999945,0.999998671,0.999976338,0.999999746,0.999937677,0.999999925,0.902582886,313744.3069,25231.07119,34299.44124,10968.43128,35866.59608,52882.64463,31614.62451,19574.10972,17682.36054,10968.43128,313744.3069,60061.95596,60207.06512,31614.62451,90383.82474,331358.5393,0,,,,,,,
86538,0.99525517,0.999953383,0.999999944,0.999999935,0.999983564,0.999999994,0.999926311,0.999999975,0.99998387,346752.4752,17427.73356,37235.0863,9142.857143,44603.93873,28955.91647,7446.984302,32418.59085,11476.26113,7446.984302,346752.4752,59344.77124,59495.53819,28955.91647,102317.404,366447.7503,0,,,,,,,
86540,0.991883099,0.999952518,0.999999802,0.999998176,0.999893613,0.999999998,0.999656269,0.999999869,0.902582886,173709.6535,7036.143638,88200.7874,1516.739447,3928.369463,10549.92519,18339.2,9552.213758,9790.127354,1516.739447,173709.6535,36007.82419,35847.01775,9790.127354,54864.78625,200441.3765,0,,,,,,,
86544,0.986146285,0.999953741,0.999999815,0.999996856,0.999936885,0.999998038,0.999711093,0.999999995,0.999999067,188213.2426,10944.8173,5925.54575,5218.798151,35981.6653,17977.70701,14515.71429,12814.24731,18260.90014,5218.798151,188213.2426,34191.73976,34428.07087,14515.71429,55040.37168,199549.1859,0,,,,,,,
86556,0.961577518,0.999954088,0.999999982,0.999999695,0.999932121,0.999999786,0.999923119,0.999999983,0.999990258,326080.6931,12084.01977,7003.029468,41944.85777,32631.71206,54961.98347,38743.04069,16652.81385,36675,7003.029468,326080.6931,61847.8854,62975.23891,36675,94162.49094,345462.7117,0,,,,,,,
87305,0.990176937,0.999974714,0.99999997,0.999999262,0.999989415,1,0.999963749,0.999999992,0.999999988,6239.414634,26108.09061,15704.7619,58599.82639,40722.06304,95586.36364,4009.764475,27154.97304,146957.346,4009.764475,146957.346,46831.49716,46786.95597,27154.97304,44528.31844,180371.9113,0,,,,,,,
87327,0.964936743,0.999809859,0.999999998,0.999999947,0.999999755,1,0.999994268,0.999999944,0.999654117,71745.86502,118157.1243,188136.481,119068.7295,176148.889,117260.5225,168537.7711,87134.15717,102868.7453,71745.86502,188136.481,127893.028,127673.1428,118157.1243,38492.67199,243151.1587,12195.12679,,,,,,,
87328,0.982762132,0.99998483,0.999999971,0.999999426,0.999987323,1,0.999989376,0.999999973,0.999405468,445776.9802,40481.69557,20037.7261,32517.2274,24895.86207,57274.43106,53573.6056,17004.3995,25123.60897,17004.3995,445776.9802,78932.8316,79631.72627,32517.2274,130142.8697,470060.3353,0,,,,,,,
